,date,value,name_B07G8NXN1Y
517,2020-01-27,79739.0,Wall & Tabletop Frames
518,2020-01-28,79739.0,Wall & Tabletop Frames
519,2020-01-29,79739.0,Wall & Tabletop Frames
520,2020-01-30,79739.0,Wall & Tabletop Frames
521,2020-01-31,89364.0,Wall & Tabletop Frames
522,2020-02-01,89364.0,Wall & Tabletop Frames
523,2020-02-02,89364.0,Wall & Tabletop Frames
524,2020-02-03,116802.0,Wall & Tabletop Frames
525,2020-02-04,116802.0,Wall & Tabletop Frames
526,2020-02-05,116802.0,Wall & Tabletop Frames
527,2020-02-06,116802.0,Wall & Tabletop Frames
528,2020-02-07,121985.0,Wall & Tabletop Frames
529,2020-02-08,121985.0,Wall & Tabletop Frames
530,2020-02-09,121985.0,Wall & Tabletop Frames
531,2020-02-10,69879.0,Wall & Tabletop Frames
532,2020-02-11,69879.0,Wall & Tabletop Frames
533,2020-02-12,69879.0,Wall & Tabletop Frames
534,2020-02-13,69879.0,Wall & Tabletop Frames
535,2020-02-14,106875.0,Wall & Tabletop Frames
536,2020-02-15,106875.0,Wall & Tabletop Frames
537,2020-02-16,106875.0,Wall & Tabletop Frames
538,2020-02-17,143327.0,Wall & Tabletop Frames
539,2020-02-18,143327.0,Wall & Tabletop Frames
540,2020-02-19,143327.0,Wall & Tabletop Frames
541,2020-02-20,138659.0,Wall & Tabletop Frames
542,2020-02-21,138659.0,Wall & Tabletop Frames
543,2020-02-22,138659.0,Wall & Tabletop Frames
544,2020-02-23,138659.0,Wall & Tabletop Frames
545,2020-02-24,110948.0,Wall & Tabletop Frames
546,2020-02-25,110948.0,Wall & Tabletop Frames
547,2020-02-26,110948.0,Wall & Tabletop Frames
548,2020-02-27,110948.0,Wall & Tabletop Frames
549,2020-02-28,155153.0,Wall & Tabletop Frames
550,2020-02-29,155153.0,Wall & Tabletop Frames
551,2020-03-01,155153.0,Wall & Tabletop Frames
552,2020-03-02,137469.0,Wall & Tabletop Frames
553,2020-03-03,137469.0,Wall & Tabletop Frames
554,2020-03-04,137469.0,Wall & Tabletop Frames
555,2020-03-05,137469.0,Wall & Tabletop Frames
556,2020-03-06,67702.0,Wall & Tabletop Frames
557,2020-03-07,67702.0,Wall & Tabletop Frames
558,2020-03-08,67702.0,Wall & Tabletop Frames
559,2020-03-09,71793.0,Wall & Tabletop Frames
560,2020-03-10,71793.0,Wall & Tabletop Frames
561,2020-03-11,94937.0,Wall & Tabletop Frames
562,2020-03-12,94937.0,Wall & Tabletop Frames
563,2020-03-13,94937.0,Wall & Tabletop Frames
564,2020-03-14,94937.0,Wall & Tabletop Frames
565,2020-03-15,94937.0,Wall & Tabletop Frames
566,2020-03-16,158909.0,Wall & Tabletop Frames
567,2020-03-17,158909.0,Wall & Tabletop Frames
568,2020-03-18,158909.0,Wall & Tabletop Frames
569,2020-03-19,158909.0,Wall & Tabletop Frames
570,2020-03-20,158909.0,Wall & Tabletop Frames
571,2020-03-21,158909.0,Wall & Tabletop Frames
572,2020-03-22,109203.0,Wall & Tabletop Frames
573,2020-03-23,109203.0,Wall & Tabletop Frames
574,2020-03-24,109203.0,Wall & Tabletop Frames
575,2020-03-25,103053.0,Wall & Tabletop Frames
576,2020-03-26,103053.0,Wall & Tabletop Frames
577,2020-03-27,103053.0,Wall & Tabletop Frames
578,2020-03-28,103053.0,Wall & Tabletop Frames
579,2020-03-29,103053.0,Wall & Tabletop Frames
580,2020-03-30,103053.0,Wall & Tabletop Frames
581,2020-03-31,103053.0,Wall & Tabletop Frames
582,2020-04-01,193458.0,Wall & Tabletop Frames
583,2020-04-02,193458.0,Wall & Tabletop Frames
584,2020-04-03,193458.0,Wall & Tabletop Frames
585,2020-04-04,193458.0,Wall & Tabletop Frames
586,2020-04-05,193458.0,Wall & Tabletop Frames
587,2020-04-06,95298.0,Wall & Tabletop Frames
588,2020-04-07,95298.0,Wall & Tabletop Frames
589,2020-04-08,95298.0,Wall & Tabletop Frames
590,2020-04-09,95298.0,Wall & Tabletop Frames
591,2020-04-10,54907.0,Wall & Tabletop Frames
592,2020-04-11,54907.0,Wall & Tabletop Frames
593,2020-04-12,54907.0,Wall & Tabletop Frames
594,2020-04-13,83827.0,Wall & Tabletop Frames
595,2020-04-14,83827.0,Wall & Tabletop Frames
596,2020-04-15,83827.0,Wall & Tabletop Frames
597,2020-04-16,83827.0,Wall & Tabletop Frames
598,2020-04-17,51662.0,Wall & Tabletop Frames
599,2020-04-18,51662.0,Wall & Tabletop Frames
600,2020-04-19,51662.0,Wall & Tabletop Frames
601,2020-04-20,31841.0,Wall & Tabletop Frames
602,2020-04-21,43036.0,Wall & Tabletop Frames
603,2020-04-22,43036.0,Wall & Tabletop Frames
604,2020-04-23,35654.0,Wall & Tabletop Frames
605,2020-04-24,35654.0,Wall & Tabletop Frames
606,2020-04-25,35654.0,Wall & Tabletop Frames
607,2020-04-26,35654.0,Wall & Tabletop Frames
608,2020-04-27,29220.0,Wall & Tabletop Frames
609,2020-04-28,29220.0,Wall & Tabletop Frames
610,2020-04-29,29220.0,Wall & Tabletop Frames
611,2020-04-30,48513.0,Wall & Tabletop Frames
612,2020-05-01,48513.0,Wall & Tabletop Frames
613,2020-05-02,48513.0,Wall & Tabletop Frames
614,2020-05-03,48513.0,Wall & Tabletop Frames
615,2020-05-04,67764.0,Wall & Tabletop Frames
616,2020-05-05,67764.0,Wall & Tabletop Frames
617,2020-05-06,67764.0,Wall & Tabletop Frames
618,2020-05-07,75614.0,Wall & Tabletop Frames
619,2020-05-08,75614.0,Wall & Tabletop Frames
620,2020-05-09,75614.0,Wall & Tabletop Frames
621,2020-05-10,75614.0,Wall & Tabletop Frames
622,2020-05-11,53743.0,Wall & Tabletop Frames
623,2020-05-12,53743.0,Wall & Tabletop Frames
624,2020-05-13,53743.0,Wall & Tabletop Frames
625,2020-05-14,53743.0,Wall & Tabletop Frames
626,2020-05-15,53743.0,Wall & Tabletop Frames
627,2020-05-16,53743.0,Wall & Tabletop Frames
628,2020-05-17,53743.0,Wall & Tabletop Frames
629,2020-05-18,96990.0,Wall & Tabletop Frames
630,2020-05-19,42754.0,Wall & Tabletop Frames
631,2020-05-20,42754.0,Wall & Tabletop Frames
632,2020-05-21,42754.0,Wall & Tabletop Frames
633,2020-05-22,56984.0,Wall & Tabletop Frames
634,2020-05-23,56984.0,Wall & Tabletop Frames
635,2020-05-24,56984.0,Wall & Tabletop Frames
636,2020-05-25,74390.0,Wall & Tabletop Frames
637,2020-05-26,74390.0,Wall & Tabletop Frames
638,2020-05-27,74390.0,Wall & Tabletop Frames
639,2020-05-28,74390.0,Wall & Tabletop Frames
640,2020-05-29,60740.0,Wall & Tabletop Frames
641,2020-05-30,60740.0,Wall & Tabletop Frames
642,2020-05-31,60740.0,Wall & Tabletop Frames
643,2020-06-01,54909.0,Wall & Tabletop Frames
644,2020-06-02,43640.0,Wall & Tabletop Frames
645,2020-06-03,43640.0,Wall & Tabletop Frames
646,2020-06-04,43640.0,Wall & Tabletop Frames
647,2020-06-05,89167.0,Wall & Tabletop Frames
648,2020-06-06,89167.0,Wall & Tabletop Frames
649,2020-06-07,89167.0,Wall & Tabletop Frames
650,2020-06-08,212663.0,Wall & Tabletop Frames
651,2020-06-09,212663.0,Wall & Tabletop Frames
652,2020-06-10,212663.0,Wall & Tabletop Frames
653,2020-06-11,212663.0,Wall & Tabletop Frames
654,2020-06-12,67663.0,Wall & Tabletop Frames
655,2020-06-13,67663.0,Wall & Tabletop Frames
656,2020-06-14,67663.0,Wall & Tabletop Frames
657,2020-06-15,74979.0,Wall & Tabletop Frames
658,2020-06-16,74979.0,Wall & Tabletop Frames
659,2020-06-17,74979.0,Wall & Tabletop Frames
660,2020-06-18,57073.0,Wall & Tabletop Frames
661,2020-06-19,57073.0,Wall & Tabletop Frames
662,2020-06-20,57073.0,Wall & Tabletop Frames
663,2020-06-21,57073.0,Wall & Tabletop Frames
664,2020-06-22,40227.0,Wall & Tabletop Frames
665,2020-06-23,40227.0,Wall & Tabletop Frames
666,2020-06-24,40227.0,Wall & Tabletop Frames
667,2020-06-25,40227.0,Wall & Tabletop Frames
668,2020-06-26,102513.0,Wall & Tabletop Frames
669,2020-06-27,102513.0,Wall & Tabletop Frames
670,2020-06-28,102513.0,Wall & Tabletop Frames
671,2020-06-29,62262.0,Wall & Tabletop Frames
672,2020-06-30,54447.0,Wall & Tabletop Frames
673,2020-07-01,54447.0,Wall & Tabletop Frames
674,2020-07-02,36251.0,Wall & Tabletop Frames
675,2020-07-03,36251.0,Wall & Tabletop Frames
676,2020-07-04,36251.0,Wall & Tabletop Frames
677,2020-07-05,39173.0,Wall & Tabletop Frames
678,2020-07-06,39173.0,Wall & Tabletop Frames
679,2020-07-07,39173.0,Wall & Tabletop Frames
680,2020-07-08,43201.0,Wall & Tabletop Frames
681,2020-07-09,43201.0,Wall & Tabletop Frames
682,2020-07-10,43201.0,Wall & Tabletop Frames
683,2020-07-11,38946.0,Wall & Tabletop Frames
684,2020-07-12,38946.0,Wall & Tabletop Frames
685,2020-07-13,38946.0,Wall & Tabletop Frames
686,2020-07-14,49704.0,Wall & Tabletop Frames
687,2020-07-15,49704.0,Wall & Tabletop Frames
688,2020-07-16,49704.0,Wall & Tabletop Frames
689,2020-07-17,71659.0,Wall & Tabletop Frames
690,2020-07-18,71659.0,Wall & Tabletop Frames
691,2020-07-19,71659.0,Wall & Tabletop Frames
692,2020-07-20,55902.0,Wall & Tabletop Frames
693,2020-07-21,55902.0,Wall & Tabletop Frames
694,2020-07-22,55902.0,Wall & Tabletop Frames
695,2020-07-23,72383.0,Wall & Tabletop Frames
696,2020-07-24,72383.0,Wall & Tabletop Frames
697,2020-07-25,72383.0,Wall & Tabletop Frames
698,2020-07-26,66747.0,Wall & Tabletop Frames
699,2020-07-27,66747.0,Wall & Tabletop Frames
700,2020-07-28,66747.0,Wall & Tabletop Frames
701,2020-07-29,86939.0,Wall & Tabletop Frames
702,2020-07-30,86939.0,Wall & Tabletop Frames
703,2020-07-31,86939.0,Wall & Tabletop Frames
704,2020-08-01,70393.0,Wall & Tabletop Frames
705,2020-08-02,64792.0,Wall & Tabletop Frames
706,2020-08-03,64792.0,Wall & Tabletop Frames
707,2020-08-04,64792.0,Wall & Tabletop Frames
708,2020-08-05,59660.0,Wall & Tabletop Frames
709,2020-08-06,59660.0,Wall & Tabletop Frames
710,2020-08-07,59660.0,Wall & Tabletop Frames
711,2020-08-08,59660.0,Wall & Tabletop Frames
712,2020-08-09,116631.0,Wall & Tabletop Frames
713,2020-08-10,116631.0,Wall & Tabletop Frames
714,2020-08-11,83357.0,Wall & Tabletop Frames
715,2020-08-12,83357.0,Wall & Tabletop Frames
716,2020-08-13,83357.0,Wall & Tabletop Frames
717,2020-08-14,62508.0,Wall & Tabletop Frames
718,2020-08-15,62508.0,Wall & Tabletop Frames
719,2020-08-16,62093.0,Wall & Tabletop Frames
720,2020-08-17,62093.0,Wall & Tabletop Frames
721,2020-08-18,62093.0,Wall & Tabletop Frames
722,2020-08-19,86113.0,Wall & Tabletop Frames
723,2020-08-20,65026.0,Wall & Tabletop Frames
724,2020-08-21,65026.0,Wall & Tabletop Frames
725,2020-08-22,65026.0,Wall & Tabletop Frames
726,2020-08-23,48265.0,Wall & Tabletop Frames
727,2020-08-24,48265.0,Wall & Tabletop Frames
728,2020-08-25,48265.0,Wall & Tabletop Frames
729,2020-08-26,76286.0,Wall & Tabletop Frames
730,2020-08-27,76286.0,Wall & Tabletop Frames
731,2020-08-28,80862.0,Wall & Tabletop Frames
732,2020-08-29,80862.0,Wall & Tabletop Frames
733,2020-08-30,80862.0,Wall & Tabletop Frames
734,2020-08-31,95975.0,Wall & Tabletop Frames
735,2020-09-01,95975.0,Wall & Tabletop Frames
736,2020-09-02,95975.0,Wall & Tabletop Frames
737,2020-09-03,128430.0,Wall & Tabletop Frames
738,2020-09-04,128430.0,Wall & Tabletop Frames
739,2020-09-05,128430.0,Wall & Tabletop Frames
740,2020-09-06,128430.0,Wall & Tabletop Frames
741,2020-09-07,128430.0,Wall & Tabletop Frames
742,2020-09-08,107363.0,Wall & Tabletop Frames
743,2020-09-09,107363.0,Wall & Tabletop Frames
744,2020-09-10,107363.0,Wall & Tabletop Frames
745,2020-09-11,96705.0,Wall & Tabletop Frames
746,2020-09-12,96705.0,Wall & Tabletop Frames
747,2020-09-13,96705.0,Wall & Tabletop Frames
748,2020-09-14,87858.0,Wall & Tabletop Frames
749,2020-09-15,87858.0,Wall & Tabletop Frames
750,2020-09-16,87858.0,Wall & Tabletop Frames
751,2020-09-17,166146.0,Wall & Tabletop Frames
752,2020-09-18,166146.0,Wall & Tabletop Frames
753,2020-09-19,166146.0,Wall & Tabletop Frames
754,2020-09-20,95700.0,Wall & Tabletop Frames
755,2020-09-21,95700.0,Wall & Tabletop Frames
756,2020-09-22,95700.0,Wall & Tabletop Frames
757,2020-09-23,150419.0,Wall & Tabletop Frames
758,2020-09-24,150419.0,Wall & Tabletop Frames
759,2020-09-25,150419.0,Wall & Tabletop Frames
760,2020-09-26,150419.0,Wall & Tabletop Frames
761,2020-09-27,96998.0,Wall & Tabletop Frames
762,2020-09-28,96998.0,Wall & Tabletop Frames
763,2020-09-29,96998.0,Wall & Tabletop Frames
764,2020-09-30,122336.0,Wall & Tabletop Frames
765,2020-10-01,122336.0,Wall & Tabletop Frames
766,2020-10-02,122336.0,Wall & Tabletop Frames
767,2020-10-03,122336.0,Wall & Tabletop Frames
768,2020-10-04,192552.0,Wall & Tabletop Frames
769,2020-10-05,192552.0,Wall & Tabletop Frames
770,2020-10-06,192552.0,Wall & Tabletop Frames
771,2020-10-07,136259.0,Wall & Tabletop Frames
772,2020-10-08,136259.0,Wall & Tabletop Frames
773,2020-10-09,136259.0,Wall & Tabletop Frames
774,2020-10-10,136259.0,Wall & Tabletop Frames
775,2020-10-11,136259.0,Wall & Tabletop Frames
776,2020-10-12,172030.0,Wall & Tabletop Frames
777,2020-10-13,172030.0,Wall & Tabletop Frames
778,2020-10-14,172030.0,Wall & Tabletop Frames
779,2020-10-15,172030.0,Wall & Tabletop Frames
780,2020-10-16,116781.0,Wall & Tabletop Frames
781,2020-10-17,116781.0,Wall & Tabletop Frames
782,2020-10-18,116781.0,Wall & Tabletop Frames
783,2020-10-19,131126.0,Wall & Tabletop Frames
784,2020-10-20,131126.0,Wall & Tabletop Frames
785,2020-10-21,131126.0,Wall & Tabletop Frames
786,2020-10-22,84355.0,Wall & Tabletop Frames
787,2020-10-23,133049.0,Wall & Tabletop Frames
788,2020-10-24,133049.0,Wall & Tabletop Frames
789,2020-10-25,133049.0,Wall & Tabletop Frames
790,2020-10-26,119851.0,Wall & Tabletop Frames
791,2020-10-27,119851.0,Wall & Tabletop Frames
792,2020-10-28,119851.0,Wall & Tabletop Frames
793,2020-10-29,119851.0,Wall & Tabletop Frames
794,2020-10-30,157528.0,Wall & Tabletop Frames
795,2020-10-31,157528.0,Wall & Tabletop Frames
796,2020-11-01,157528.0,Wall & Tabletop Frames
797,2020-11-02,117583.0,Wall & Tabletop Frames
798,2020-11-03,117583.0,Wall & Tabletop Frames
799,2020-11-04,117583.0,Wall & Tabletop Frames
800,2020-11-05,181076.0,Wall & Tabletop Frames
801,2020-11-06,71226.0,Wall & Tabletop Frames
802,2020-11-07,125180.0,Wall & Tabletop Frames
803,2020-11-08,122615.0,Wall & Tabletop Frames
804,2020-11-09,122615.0,Wall & Tabletop Frames
805,2020-11-10,122615.0,Wall & Tabletop Frames
806,2020-11-11,146975.0,Wall & Tabletop Frames
807,2020-11-12,146975.0,Wall & Tabletop Frames
808,2020-11-13,146975.0,Wall & Tabletop Frames
809,2020-11-14,93147.0,Wall & Tabletop Frames
810,2020-11-15,93147.0,Wall & Tabletop Frames
811,2020-11-16,93147.0,Wall & Tabletop Frames
812,2020-11-17,130584.0,Wall & Tabletop Frames
813,2020-11-18,130584.0,Wall & Tabletop Frames
814,2020-11-19,134028.0,Wall & Tabletop Frames
815,2020-11-20,134028.0,Wall & Tabletop Frames
816,2020-11-21,134028.0,Wall & Tabletop Frames
817,2020-11-22,109739.0,Wall & Tabletop Frames
818,2020-11-23,109739.0,Wall & Tabletop Frames
819,2020-11-24,196879.0,Wall & Tabletop Frames
820,2020-11-25,196879.0,Wall & Tabletop Frames
821,2020-11-26,165352.0,Wall & Tabletop Frames
822,2020-11-27,115483.0,Wall & Tabletop Frames
823,2020-11-28,115483.0,Wall & Tabletop Frames
824,2020-11-29,115483.0,Wall & Tabletop Frames
825,2020-11-30,166100.0,Wall & Tabletop Frames
826,2020-12-01,166100.0,Wall & Tabletop Frames
827,2020-12-02,166100.0,Wall & Tabletop Frames
828,2020-12-03,135957.0,Wall & Tabletop Frames
829,2020-12-04,135957.0,Wall & Tabletop Frames
830,2020-12-05,188302.0,Wall & Tabletop Frames
831,2020-12-06,188302.0,Wall & Tabletop Frames
832,2020-12-07,188302.0,Wall & Tabletop Frames
833,2020-12-08,188302.0,Wall & Tabletop Frames
834,2020-12-09,120381.0,Wall & Tabletop Frames
835,2020-12-10,120381.0,Wall & Tabletop Frames
836,2020-12-11,128721.0,Wall & Tabletop Frames
837,2020-12-12,128721.0,Wall & Tabletop Frames
838,2020-12-13,128721.0,Wall & Tabletop Frames
839,2020-12-14,152321.0,Wall & Tabletop Frames
840,2020-12-15,152321.0,Wall & Tabletop Frames
841,2020-12-16,133570.0,Wall & Tabletop Frames
842,2020-12-17,133570.0,Wall & Tabletop Frames
843,2020-12-18,110032.0,Wall & Tabletop Frames
844,2020-12-19,110032.0,Wall & Tabletop Frames
845,2020-12-20,110032.0,Wall & Tabletop Frames
846,2020-12-21,87304.0,Wall & Tabletop Frames
847,2020-12-22,101223.0,Wall & Tabletop Frames
848,2020-12-23,101223.0,Wall & Tabletop Frames
849,2020-12-24,101223.0,Wall & Tabletop Frames
850,2020-12-25,101223.0,Wall & Tabletop Frames
851,2020-12-26,101223.0,Wall & Tabletop Frames
852,2020-12-27,101223.0,Wall & Tabletop Frames
853,2020-12-28,171823.0,Wall & Tabletop Frames
854,2020-12-29,171823.0,Wall & Tabletop Frames
855,2020-12-30,200910.0,Wall & Tabletop Frames
856,2020-12-31,143061.0,Wall & Tabletop Frames
857,2021-01-01,143061.0,Wall & Tabletop Frames
858,2021-01-02,167771.0,Wall & Tabletop Frames
859,2021-01-03,167771.0,Wall & Tabletop Frames
860,2021-01-04,144648.0,Wall & Tabletop Frames
861,2021-01-05,111337.0,Wall & Tabletop Frames
862,2021-01-06,111337.0,Wall & Tabletop Frames
863,2021-01-07,111337.0,Wall & Tabletop Frames
864,2021-01-08,111337.0,Wall & Tabletop Frames
865,2021-01-09,107837.0,Wall & Tabletop Frames
866,2021-01-10,107837.0,Wall & Tabletop Frames
867,2021-01-11,107837.0,Wall & Tabletop Frames
868,2021-01-12,107837.0,Wall & Tabletop Frames
869,2021-01-13,113924.0,Wall & Tabletop Frames
870,2021-01-14,113924.0,Wall & Tabletop Frames
871,2021-01-15,115693.0,Wall & Tabletop Frames
872,2021-01-16,115693.0,Wall & Tabletop Frames
873,2021-01-17,115693.0,Wall & Tabletop Frames
874,2021-01-18,99143.0,Wall & Tabletop Frames
875,2021-01-19,99143.0,Wall & Tabletop Frames
876,2021-01-20,99143.0,Wall & Tabletop Frames
877,2021-01-21,99143.0,Wall & Tabletop Frames
878,2021-01-22,105719.0,Wall & Tabletop Frames
879,2021-01-23,136219.0,Wall & Tabletop Frames
880,2021-01-24,136219.0,Wall & Tabletop Frames
881,2021-01-25,136219.0,Wall & Tabletop Frames
882,2021-01-26,136219.0,Wall & Tabletop Frames
883,2021-01-27,186309.0,Wall & Tabletop Frames
884,2021-01-28,186309.0,Wall & Tabletop Frames
885,2021-01-29,136025.0,Wall & Tabletop Frames
886,2021-01-30,136025.0,Wall & Tabletop Frames
887,2021-01-31,136025.0,Wall & Tabletop Frames
888,2021-02-01,84409.0,Wall & Tabletop Frames
889,2021-02-02,160156.0,Wall & Tabletop Frames
890,2021-02-03,160156.0,Wall & Tabletop Frames
891,2021-02-04,160156.0,Wall & Tabletop Frames
892,2021-02-05,118523.0,Wall & Tabletop Frames
893,2021-02-06,118523.0,Wall & Tabletop Frames
894,2021-02-07,118523.0,Wall & Tabletop Frames
895,2021-02-08,93521.0,Wall & Tabletop Frames
896,2021-02-09,93521.0,Wall & Tabletop Frames
897,2021-02-10,93521.0,Wall & Tabletop Frames
898,2021-02-11,93521.0,Wall & Tabletop Frames
899,2021-02-12,93521.0,Wall & Tabletop Frames
900,2021-02-13,93521.0,Wall & Tabletop Frames
901,2021-02-14,93521.0,Wall & Tabletop Frames
902,2021-02-15,119795.0,Wall & Tabletop Frames
903,2021-02-16,119795.0,Wall & Tabletop Frames
904,2021-02-17,119795.0,Wall & Tabletop Frames
905,2021-02-18,119795.0,Wall & Tabletop Frames
906,2021-02-19,139892.0,Wall & Tabletop Frames
907,2021-02-20,139892.0,Wall & Tabletop Frames
908,2021-02-21,139892.0,Wall & Tabletop Frames
909,2021-02-22,154275.0,Wall & Tabletop Frames
910,2021-02-23,154275.0,Wall & Tabletop Frames
911,2021-02-24,102898.0,Wall & Tabletop Frames
912,2021-02-25,102898.0,Wall & Tabletop Frames
913,2021-02-26,102898.0,Wall & Tabletop Frames
914,2021-02-27,102898.0,Wall & Tabletop Frames
915,2021-02-28,102898.0,Wall & Tabletop Frames
916,2021-03-01,127403.0,Wall & Tabletop Frames
917,2021-03-02,134598.0,Wall & Tabletop Frames
918,2021-03-03,134598.0,Wall & Tabletop Frames
919,2021-03-04,134598.0,Wall & Tabletop Frames
920,2021-03-05,134598.0,Wall & Tabletop Frames
921,2021-03-06,134598.0,Wall & Tabletop Frames
922,2021-03-07,135701.0,Wall & Tabletop Frames
923,2021-03-08,135701.0,Wall & Tabletop Frames
924,2021-03-09,135701.0,Wall & Tabletop Frames
925,2021-03-10,135701.0,Wall & Tabletop Frames
926,2021-03-11,136513.0,Wall & Tabletop Frames
927,2021-03-12,136513.0,Wall & Tabletop Frames
928,2021-03-13,136513.0,Wall & Tabletop Frames
929,2021-03-14,136513.0,Wall & Tabletop Frames
930,2021-03-15,171082.0,Wall & Tabletop Frames
931,2021-03-16,171082.0,Wall & Tabletop Frames
932,2021-03-17,93810.0,Wall & Tabletop Frames
933,2021-03-18,93810.0,Wall & Tabletop Frames
934,2021-03-19,93810.0,Wall & Tabletop Frames
935,2021-03-20,105157.0,Wall & Tabletop Frames
936,2021-03-21,105157.0,Wall & Tabletop Frames
937,2021-03-22,105157.0,Wall & Tabletop Frames
938,2021-03-23,105157.0,Wall & Tabletop Frames
939,2021-03-24,124318.0,Wall & Tabletop Frames
940,2021-03-25,124318.0,Wall & Tabletop Frames
941,2021-03-26,124318.0,Wall & Tabletop Frames
942,2021-03-27,124318.0,Wall & Tabletop Frames
943,2021-03-28,124318.0,Wall & Tabletop Frames
944,2021-03-29,117803.0,Wall & Tabletop Frames
945,2021-03-30,117803.0,Wall & Tabletop Frames
946,2021-03-31,117803.0,Wall & Tabletop Frames
947,2021-04-01,203088.0,Wall & Tabletop Frames
948,2021-04-02,139509.0,Wall & Tabletop Frames
949,2021-04-03,139509.0,Wall & Tabletop Frames
950,2021-04-04,139509.0,Wall & Tabletop Frames
951,2021-04-05,139509.0,Wall & Tabletop Frames
952,2021-04-06,93433.0,Wall & Tabletop Frames
953,2021-04-07,93433.0,Wall & Tabletop Frames
954,2021-04-08,93433.0,Wall & Tabletop Frames
955,2021-04-09,81542.0,Wall & Tabletop Frames
956,2021-04-10,81542.0,Wall & Tabletop Frames
957,2021-04-11,81542.0,Wall & Tabletop Frames
958,2021-04-12,132466.0,Wall & Tabletop Frames
959,2021-04-13,132466.0,Wall & Tabletop Frames
960,2021-04-14,132466.0,Wall & Tabletop Frames
961,2021-04-15,101350.0,Wall & Tabletop Frames
962,2021-04-16,101350.0,Wall & Tabletop Frames
963,2021-04-17,101350.0,Wall & Tabletop Frames
964,2021-04-18,101350.0,Wall & Tabletop Frames
965,2021-04-19,101350.0,Wall & Tabletop Frames
966,2021-04-20,101350.0,Wall & Tabletop Frames
967,2021-04-21,101350.0,Wall & Tabletop Frames
968,2021-04-22,83021.0,Wall & Tabletop Frames
969,2021-04-23,83021.0,Wall & Tabletop Frames
970,2021-04-24,83021.0,Wall & Tabletop Frames
971,2021-04-25,72289.0,Wall & Tabletop Frames
972,2021-04-26,72289.0,Wall & Tabletop Frames
973,2021-04-27,72289.0,Wall & Tabletop Frames
974,2021-04-28,94576.0,Wall & Tabletop Frames
975,2021-04-29,94576.0,Wall & Tabletop Frames
976,2021-04-30,94576.0,Wall & Tabletop Frames
977,2021-05-01,94576.0,Wall & Tabletop Frames
978,2021-05-02,67837.0,Wall & Tabletop Frames
979,2021-05-03,67837.0,Wall & Tabletop Frames
980,2021-05-04,67837.0,Wall & Tabletop Frames
981,2021-05-05,42785.0,Wall & Tabletop Frames
982,2021-05-06,42785.0,Wall & Tabletop Frames
983,2021-05-07,42785.0,Wall & Tabletop Frames
984,2021-05-08,42785.0,Wall & Tabletop Frames
985,2021-05-09,42785.0,Wall & Tabletop Frames
986,2021-05-10,34886.0,Wall & Tabletop Frames
987,2021-05-11,34886.0,Wall & Tabletop Frames
988,2021-05-12,34886.0,Wall & Tabletop Frames
989,2021-05-13,47949.0,Wall & Tabletop Frames
990,2021-05-14,24783.0,Wall & Tabletop Frames
991,2021-05-15,24783.0,Wall & Tabletop Frames
992,2021-05-16,24783.0,Wall & Tabletop Frames
993,2021-05-17,37616.0,Wall & Tabletop Frames
994,2021-05-18,37616.0,Wall & Tabletop Frames
995,2021-05-19,35205.0,Wall & Tabletop Frames
996,2021-05-20,35205.0,Wall & Tabletop Frames
997,2021-05-21,35205.0,Wall & Tabletop Frames
998,2021-05-22,35205.0,Wall & Tabletop Frames
999,2021-05-23,35205.0,Wall & Tabletop Frames
1000,2021-05-24,50227.0,Wall & Tabletop Frames
1001,2021-05-25,50227.0,Wall & Tabletop Frames
1002,2021-05-26,50227.0,Wall & Tabletop Frames
1003,2021-05-27,38615.0,Wall & Tabletop Frames
1004,2021-05-28,38615.0,Wall & Tabletop Frames
1005,2021-05-29,38615.0,Wall & Tabletop Frames
1006,2021-05-30,38615.0,Wall & Tabletop Frames
1007,2021-05-31,44025.0,Wall & Tabletop Frames
1008,2021-06-01,44025.0,Wall & Tabletop Frames
1009,2021-06-02,48373.0,Wall & Tabletop Frames
1010,2021-06-03,48373.0,Wall & Tabletop Frames
1011,2021-06-04,48373.0,Wall & Tabletop Frames
1012,2021-06-05,48373.0,Wall & Tabletop Frames
1013,2021-06-06,48373.0,Wall & Tabletop Frames
1014,2021-06-07,26816.0,Wall & Tabletop Frames
1015,2021-06-08,26816.0,Wall & Tabletop Frames
1016,2021-06-09,37620.0,Wall & Tabletop Frames
1017,2021-06-10,37620.0,Wall & Tabletop Frames
1018,2021-06-11,37620.0,Wall & Tabletop Frames
1019,2021-06-12,37620.0,Wall & Tabletop Frames
1020,2021-06-13,37620.0,Wall & Tabletop Frames
1021,2021-06-14,37620.0,Wall & Tabletop Frames
1022,2021-06-15,43905.0,Wall & Tabletop Frames
1023,2021-06-16,43905.0,Wall & Tabletop Frames
1024,2021-06-17,43905.0,Wall & Tabletop Frames
1025,2021-06-18,36203.0,Wall & Tabletop Frames
1026,2021-06-19,36203.0,Wall & Tabletop Frames
1027,2021-06-20,36203.0,Wall & Tabletop Frames
1028,2021-06-21,47483.0,Wall & Tabletop Frames
1029,2021-06-22,47483.0,Wall & Tabletop Frames
1030,2021-06-23,47483.0,Wall & Tabletop Frames
1031,2021-06-24,54045.0,Wall & Tabletop Frames
1032,2021-06-25,54045.0,Wall & Tabletop Frames
