,date,value,name_B0127CJN6U
535,2019-12-28,772245.0,Kitchen & Dining Features
536,2019-12-29,772245.0,Kitchen & Dining Features
537,2019-12-30,641159.0,Kitchen & Dining Features
538,2019-12-31,641159.0,Kitchen & Dining Features
539,2020-01-01,431897.0,Kitchen & Dining Features
540,2020-01-02,431897.0,Kitchen & Dining Features
541,2020-01-03,431897.0,Kitchen & Dining Features
542,2020-01-04,431897.0,Kitchen & Dining Features
543,2020-01-05,702489.0,Kitchen & Dining Features
544,2020-01-06,702489.0,Kitchen & Dining Features
545,2020-01-07,702489.0,Kitchen & Dining Features
546,2020-01-08,702489.0,Kitchen & Dining Features
547,2020-01-09,435491.0,Kitchen & Dining Features
548,2020-01-10,366678.0,Kitchen & Dining Features
549,2020-01-11,366678.0,Kitchen & Dining Features
550,2020-01-12,366678.0,Kitchen & Dining Features
551,2020-01-13,450434.0,Kitchen & Dining Features
552,2020-01-14,450434.0,Kitchen & Dining Features
553,2020-01-15,450434.0,Kitchen & Dining Features
554,2020-01-16,652096.0,Kitchen & Dining Features
555,2020-01-17,652096.0,Kitchen & Dining Features
556,2020-01-18,652096.0,Kitchen & Dining Features
557,2020-01-19,652096.0,Kitchen & Dining Features
558,2020-01-20,852603.0,Kitchen & Dining Features
559,2020-01-21,852603.0,Kitchen & Dining Features
560,2020-01-22,852603.0,Kitchen & Dining Features
561,2020-01-23,329004.0,Kitchen & Dining Features
562,2020-01-24,329004.0,Kitchen & Dining Features
563,2020-01-25,329004.0,Kitchen & Dining Features
564,2020-01-26,329004.0,Kitchen & Dining Features
565,2020-01-27,329004.0,Kitchen & Dining Features
566,2020-01-28,862316.0,Kitchen & Dining Features
567,2020-01-29,862316.0,Kitchen & Dining Features
568,2020-01-30,914184.0,Kitchen & Dining Features
569,2020-01-31,914184.0,Kitchen & Dining Features
570,2020-02-01,954215.0,Kitchen & Dining Features
571,2020-02-02,954215.0,Kitchen & Dining Features
572,2020-02-03,552795.0,Kitchen & Dining Features
573,2020-02-04,623480.0,Kitchen & Dining Features
574,2020-02-05,780503.0,Kitchen & Dining Features
575,2020-02-06,780503.0,Kitchen & Dining Features
576,2020-02-07,884061.0,Kitchen & Dining Features
577,2020-02-08,884061.0,Kitchen & Dining Features
578,2020-02-09,371252.0,Kitchen & Dining Features
579,2020-02-10,371252.0,Kitchen & Dining Features
580,2020-02-11,285905.0,Kitchen & Dining Features
581,2020-02-12,285905.0,Kitchen & Dining Features
582,2020-02-13,285905.0,Kitchen & Dining Features
583,2020-02-14,619230.0,Kitchen & Dining Features
584,2020-02-15,619230.0,Kitchen & Dining Features
585,2020-02-16,619230.0,Kitchen & Dining Features
586,2020-02-17,548824.0,Kitchen & Dining Features
587,2020-02-18,548824.0,Kitchen & Dining Features
588,2020-02-19,548824.0,Kitchen & Dining Features
589,2020-02-20,412649.0,Kitchen & Dining Features
590,2020-02-21,412649.0,Kitchen & Dining Features
591,2020-02-22,179177.0,Kitchen & Dining Features
592,2020-02-23,179177.0,Kitchen & Dining Features
593,2020-02-24,179177.0,Kitchen & Dining Features
594,2020-02-25,279130.0,Kitchen & Dining Features
595,2020-02-26,284842.0,Kitchen & Dining Features
596,2020-02-27,284842.0,Kitchen & Dining Features
597,2020-02-28,266343.0,Kitchen & Dining Features
598,2020-02-29,266343.0,Kitchen & Dining Features
599,2020-03-01,145161.0,Kitchen & Dining Features
600,2020-03-02,302676.0,Kitchen & Dining Features
601,2020-03-03,281615.0,Kitchen & Dining Features
602,2020-03-04,219213.0,Kitchen & Dining Features
603,2020-03-05,185449.0,Kitchen & Dining Features
604,2020-03-06,185449.0,Kitchen & Dining Features
605,2020-03-07,185449.0,Kitchen & Dining Features
606,2020-03-08,185449.0,Kitchen & Dining Features
607,2020-03-09,163730.0,Kitchen & Dining Features
608,2020-03-10,-1.0,Kitchen & Dining Features
609,2020-03-11,-1.0,Kitchen & Dining Features
610,2020-03-12,-1.0,Kitchen & Dining Features
611,2020-03-13,-1.0,Kitchen & Dining Features
612,2020-03-14,-1.0,Kitchen & Dining Features
613,2020-03-15,-1.0,Kitchen & Dining Features
614,2020-03-16,-1.0,Kitchen & Dining Features
615,2020-03-17,-1.0,Kitchen & Dining Features
616,2020-03-18,-1.0,Kitchen & Dining Features
617,2020-03-19,-1.0,Kitchen & Dining Features
618,2020-03-20,-1.0,Kitchen & Dining Features
619,2020-03-21,-1.0,Kitchen & Dining Features
620,2020-03-22,-1.0,Kitchen & Dining Features
621,2020-03-23,-1.0,Kitchen & Dining Features
622,2020-03-24,-1.0,Kitchen & Dining Features
623,2020-03-25,-1.0,Kitchen & Dining Features
624,2020-03-26,-1.0,Kitchen & Dining Features
625,2020-03-27,-1.0,Kitchen & Dining Features
626,2020-03-28,-1.0,Kitchen & Dining Features
627,2020-03-29,-1.0,Kitchen & Dining Features
628,2020-03-30,-1.0,Kitchen & Dining Features
629,2020-03-31,-1.0,Kitchen & Dining Features
630,2020-04-01,-1.0,Kitchen & Dining Features
631,2020-04-02,-1.0,Kitchen & Dining Features
632,2020-04-03,-1.0,Kitchen & Dining Features
633,2020-04-04,-1.0,Kitchen & Dining Features
634,2020-04-05,-1.0,Kitchen & Dining Features
635,2020-04-06,-1.0,Kitchen & Dining Features
636,2020-04-07,-1.0,Kitchen & Dining Features
637,2020-04-08,-1.0,Kitchen & Dining Features
638,2020-04-09,-1.0,Kitchen & Dining Features
639,2020-04-10,-1.0,Kitchen & Dining Features
640,2020-04-11,-1.0,Kitchen & Dining Features
641,2020-04-12,-1.0,Kitchen & Dining Features
642,2020-04-13,-1.0,Kitchen & Dining Features
643,2020-04-14,-1.0,Kitchen & Dining Features
644,2020-04-15,-1.0,Kitchen & Dining Features
645,2020-04-16,-1.0,Kitchen & Dining Features
646,2020-04-17,-1.0,Kitchen & Dining Features
647,2020-04-18,-1.0,Kitchen & Dining Features
648,2020-04-19,-1.0,Kitchen & Dining Features
649,2020-04-20,-1.0,Kitchen & Dining Features
650,2020-04-21,-1.0,Kitchen & Dining Features
651,2020-04-22,-1.0,Kitchen & Dining Features
652,2020-04-23,-1.0,Kitchen & Dining Features
653,2020-04-24,-1.0,Kitchen & Dining Features
654,2020-04-25,-1.0,Kitchen & Dining Features
655,2020-04-26,-1.0,Kitchen & Dining Features
656,2020-04-27,-1.0,Kitchen & Dining Features
657,2020-04-28,-1.0,Kitchen & Dining Features
658,2020-04-29,-1.0,Kitchen & Dining Features
659,2020-04-30,-1.0,Kitchen & Dining Features
660,2020-05-01,-1.0,Kitchen & Dining Features
661,2020-05-02,-1.0,Kitchen & Dining Features
662,2020-05-03,-1.0,Kitchen & Dining Features
663,2020-05-04,-1.0,Kitchen & Dining Features
664,2020-05-05,-1.0,Kitchen & Dining Features
665,2020-05-06,-1.0,Kitchen & Dining Features
666,2020-05-07,-1.0,Kitchen & Dining Features
667,2020-05-08,-1.0,Kitchen & Dining Features
668,2020-05-09,-1.0,Kitchen & Dining Features
669,2020-05-10,-1.0,Kitchen & Dining Features
670,2020-05-11,-1.0,Kitchen & Dining Features
671,2020-05-12,-1.0,Kitchen & Dining Features
672,2020-05-13,-1.0,Kitchen & Dining Features
673,2020-05-14,-1.0,Kitchen & Dining Features
674,2020-05-15,-1.0,Kitchen & Dining Features
675,2020-05-16,-1.0,Kitchen & Dining Features
676,2020-05-17,-1.0,Kitchen & Dining Features
677,2020-05-18,-1.0,Kitchen & Dining Features
678,2020-05-19,-1.0,Kitchen & Dining Features
679,2020-05-20,-1.0,Kitchen & Dining Features
680,2020-05-21,-1.0,Kitchen & Dining Features
681,2020-05-22,-1.0,Kitchen & Dining Features
682,2020-05-23,-1.0,Kitchen & Dining Features
683,2020-05-24,-1.0,Kitchen & Dining Features
684,2020-05-25,-1.0,Kitchen & Dining Features
685,2020-05-26,-1.0,Kitchen & Dining Features
686,2020-05-27,-1.0,Kitchen & Dining Features
687,2020-05-28,-1.0,Kitchen & Dining Features
688,2020-05-29,-1.0,Kitchen & Dining Features
689,2020-05-30,-1.0,Kitchen & Dining Features
690,2020-05-31,-1.0,Kitchen & Dining Features
691,2020-06-01,-1.0,Kitchen & Dining Features
692,2020-06-02,-1.0,Kitchen & Dining Features
693,2020-06-03,-1.0,Kitchen & Dining Features
694,2020-06-04,-1.0,Kitchen & Dining Features
695,2020-06-05,-1.0,Kitchen & Dining Features
696,2020-06-06,-1.0,Kitchen & Dining Features
697,2020-06-07,-1.0,Kitchen & Dining Features
698,2020-06-08,-1.0,Kitchen & Dining Features
699,2020-06-09,-1.0,Kitchen & Dining Features
700,2020-06-10,-1.0,Kitchen & Dining Features
701,2020-06-11,-1.0,Kitchen & Dining Features
702,2020-06-12,-1.0,Kitchen & Dining Features
703,2020-06-13,-1.0,Kitchen & Dining Features
704,2020-06-14,-1.0,Kitchen & Dining Features
705,2020-06-15,-1.0,Kitchen & Dining Features
706,2020-06-16,-1.0,Kitchen & Dining Features
707,2020-06-17,-1.0,Kitchen & Dining Features
708,2020-06-18,-1.0,Kitchen & Dining Features
709,2020-06-19,-1.0,Kitchen & Dining Features
710,2020-06-20,-1.0,Kitchen & Dining Features
711,2020-06-21,-1.0,Kitchen & Dining Features
712,2020-06-22,-1.0,Kitchen & Dining Features
713,2020-06-23,-1.0,Kitchen & Dining Features
714,2020-06-24,-1.0,Kitchen & Dining Features
715,2020-06-25,-1.0,Kitchen & Dining Features
716,2020-06-26,-1.0,Kitchen & Dining Features
717,2020-06-27,-1.0,Kitchen & Dining Features
718,2020-06-28,-1.0,Kitchen & Dining Features
719,2020-06-29,-1.0,Kitchen & Dining Features
720,2020-06-30,-1.0,Kitchen & Dining Features
721,2020-07-01,-1.0,Kitchen & Dining Features
722,2020-07-02,-1.0,Kitchen & Dining Features
723,2020-07-03,-1.0,Kitchen & Dining Features
724,2020-07-04,-1.0,Kitchen & Dining Features
725,2020-07-05,-1.0,Kitchen & Dining Features
726,2020-07-06,-1.0,Kitchen & Dining Features
727,2020-07-07,-1.0,Kitchen & Dining Features
728,2020-07-08,-1.0,Kitchen & Dining Features
729,2020-07-09,-1.0,Kitchen & Dining Features
730,2020-07-10,-1.0,Kitchen & Dining Features
731,2020-07-11,-1.0,Kitchen & Dining Features
732,2020-07-12,-1.0,Kitchen & Dining Features
733,2020-07-13,-1.0,Kitchen & Dining Features
734,2020-07-14,-1.0,Kitchen & Dining Features
735,2020-07-15,-1.0,Kitchen & Dining Features
736,2020-07-16,-1.0,Kitchen & Dining Features
737,2020-07-17,-1.0,Kitchen & Dining Features
738,2020-07-18,-1.0,Kitchen & Dining Features
739,2020-07-19,-1.0,Kitchen & Dining Features
740,2020-07-20,-1.0,Kitchen & Dining Features
741,2020-07-21,-1.0,Kitchen & Dining Features
742,2020-07-22,-1.0,Kitchen & Dining Features
743,2020-07-23,-1.0,Kitchen & Dining Features
744,2020-07-24,-1.0,Kitchen & Dining Features
745,2020-07-25,-1.0,Kitchen & Dining Features
746,2020-07-26,-1.0,Kitchen & Dining Features
747,2020-07-27,-1.0,Kitchen & Dining Features
748,2020-07-28,-1.0,Kitchen & Dining Features
749,2020-07-29,-1.0,Kitchen & Dining Features
750,2020-07-30,-1.0,Kitchen & Dining Features
751,2020-07-31,-1.0,Kitchen & Dining Features
752,2020-08-01,-1.0,Kitchen & Dining Features
753,2020-08-02,61688.0,Kitchen & Dining Features
754,2020-08-03,73915.0,Kitchen & Dining Features
755,2020-08-04,71639.0,Kitchen & Dining Features
756,2020-08-05,79298.0,Kitchen & Dining Features
757,2020-08-06,79298.0,Kitchen & Dining Features
758,2020-08-07,106508.0,Kitchen & Dining Features
759,2020-08-08,114145.0,Kitchen & Dining Features
760,2020-08-09,95298.0,Kitchen & Dining Features
761,2020-08-10,123743.0,Kitchen & Dining Features
762,2020-08-11,125160.0,Kitchen & Dining Features
763,2020-08-12,125160.0,Kitchen & Dining Features
764,2020-08-13,145710.0,Kitchen & Dining Features
765,2020-08-14,104393.0,Kitchen & Dining Features
766,2020-08-15,62898.0,Kitchen & Dining Features
767,2020-08-16,62898.0,Kitchen & Dining Features
768,2020-08-17,92674.0,Kitchen & Dining Features
769,2020-08-18,92674.0,Kitchen & Dining Features
770,2020-08-19,117740.0,Kitchen & Dining Features
771,2020-08-20,117740.0,Kitchen & Dining Features
772,2020-08-21,149939.0,Kitchen & Dining Features
773,2020-08-22,149939.0,Kitchen & Dining Features
774,2020-08-23,149939.0,Kitchen & Dining Features
775,2020-08-24,128817.0,Kitchen & Dining Features
776,2020-08-25,128817.0,Kitchen & Dining Features
777,2020-08-26,164203.0,Kitchen & Dining Features
778,2020-08-27,104294.0,Kitchen & Dining Features
779,2020-08-28,104294.0,Kitchen & Dining Features
780,2020-08-29,99282.0,Kitchen & Dining Features
781,2020-08-30,51534.0,Kitchen & Dining Features
782,2020-08-31,51534.0,Kitchen & Dining Features
783,2020-09-01,51534.0,Kitchen & Dining Features
784,2020-09-02,30727.0,Kitchen & Dining Features
785,2020-09-03,45244.0,Kitchen & Dining Features
786,2020-09-04,21245.0,Kitchen & Dining Features
787,2020-09-05,11749.0,Kitchen & Dining Features
788,2020-09-06,11749.0,Kitchen & Dining Features
789,2020-09-07,8524.0,Kitchen & Dining Features
790,2020-09-08,8524.0,Kitchen & Dining Features
791,2020-09-09,14121.0,Kitchen & Dining Features
792,2020-09-10,5843.0,Kitchen & Dining Features
793,2020-09-11,4360.0,Kitchen & Dining Features
794,2020-09-12,4360.0,Kitchen & Dining Features
795,2020-09-13,8659.0,Kitchen & Dining Features
796,2020-09-14,8659.0,Kitchen & Dining Features
797,2020-09-15,7060.0,Kitchen & Dining Features
798,2020-09-16,8551.0,Kitchen & Dining Features
799,2020-09-17,8551.0,Kitchen & Dining Features
800,2020-09-18,10041.0,Kitchen & Dining Features
801,2020-09-19,9622.0,Kitchen & Dining Features
802,2020-09-20,10524.0,Kitchen & Dining Features
803,2020-09-21,12176.0,Kitchen & Dining Features
804,2020-09-22,12176.0,Kitchen & Dining Features
805,2020-09-23,18153.0,Kitchen & Dining Features
806,2020-09-24,16194.0,Kitchen & Dining Features
807,2020-09-25,16194.0,Kitchen & Dining Features
808,2020-09-26,21085.0,Kitchen & Dining Features
809,2020-09-27,35765.0,Kitchen & Dining Features
810,2020-09-28,35765.0,Kitchen & Dining Features
811,2020-09-29,46259.0,Kitchen & Dining Features
812,2020-09-30,50826.0,Kitchen & Dining Features
813,2020-10-01,49447.0,Kitchen & Dining Features
814,2020-10-02,56179.0,Kitchen & Dining Features
815,2020-10-03,56179.0,Kitchen & Dining Features
816,2020-10-04,78536.0,Kitchen & Dining Features
817,2020-10-05,101167.0,Kitchen & Dining Features
818,2020-10-06,104633.0,Kitchen & Dining Features
819,2020-10-07,119017.0,Kitchen & Dining Features
820,2020-10-08,121599.0,Kitchen & Dining Features
821,2020-10-09,121599.0,Kitchen & Dining Features
822,2020-10-10,121599.0,Kitchen & Dining Features
823,2020-10-11,81034.0,Kitchen & Dining Features
824,2020-10-12,121441.0,Kitchen & Dining Features
825,2020-10-13,131069.0,Kitchen & Dining Features
826,2020-10-14,131069.0,Kitchen & Dining Features
827,2020-10-15,142118.0,Kitchen & Dining Features
828,2020-10-16,142118.0,Kitchen & Dining Features
829,2020-10-17,142118.0,Kitchen & Dining Features
830,2020-10-18,159114.0,Kitchen & Dining Features
831,2020-10-19,167700.0,Kitchen & Dining Features
832,2020-10-20,168262.0,Kitchen & Dining Features
833,2020-10-21,170046.0,Kitchen & Dining Features
834,2020-10-22,170046.0,Kitchen & Dining Features
835,2020-10-23,173502.0,Kitchen & Dining Features
836,2020-10-24,173502.0,Kitchen & Dining Features
837,2020-10-25,178405.0,Kitchen & Dining Features
838,2020-10-26,187524.0,Kitchen & Dining Features
839,2020-10-27,187524.0,Kitchen & Dining Features
840,2020-10-28,187524.0,Kitchen & Dining Features
841,2020-10-29,196324.0,Kitchen & Dining Features
842,2020-10-30,196324.0,Kitchen & Dining Features
843,2020-10-31,197789.0,Kitchen & Dining Features
844,2020-11-01,197789.0,Kitchen & Dining Features
845,2020-11-02,197789.0,Kitchen & Dining Features
846,2020-11-03,107324.0,Kitchen & Dining Features
847,2020-11-04,107324.0,Kitchen & Dining Features
848,2020-11-05,187309.0,Kitchen & Dining Features
849,2020-11-06,187309.0,Kitchen & Dining Features
850,2020-11-07,187309.0,Kitchen & Dining Features
851,2020-11-08,187309.0,Kitchen & Dining Features
852,2020-11-09,222479.0,Kitchen & Dining Features
853,2020-11-10,222479.0,Kitchen & Dining Features
854,2020-11-11,233311.0,Kitchen & Dining Features
855,2020-11-12,233311.0,Kitchen & Dining Features
856,2020-11-13,233311.0,Kitchen & Dining Features
857,2020-11-14,242314.0,Kitchen & Dining Features
858,2020-11-15,242314.0,Kitchen & Dining Features
859,2020-11-16,242314.0,Kitchen & Dining Features
860,2020-11-17,237778.0,Kitchen & Dining Features
861,2020-11-18,237778.0,Kitchen & Dining Features
862,2020-11-19,237778.0,Kitchen & Dining Features
863,2020-11-20,257806.0,Kitchen & Dining Features
864,2020-11-21,257806.0,Kitchen & Dining Features
865,2020-11-22,257806.0,Kitchen & Dining Features
866,2020-11-23,269318.0,Kitchen & Dining Features
867,2020-11-24,275156.0,Kitchen & Dining Features
868,2020-11-25,275156.0,Kitchen & Dining Features
869,2020-11-26,275156.0,Kitchen & Dining Features
870,2020-11-27,275156.0,Kitchen & Dining Features
871,2020-11-28,285406.0,Kitchen & Dining Features
872,2020-11-29,285406.0,Kitchen & Dining Features
873,2020-11-30,285406.0,Kitchen & Dining Features
874,2020-12-01,312095.0,Kitchen & Dining Features
875,2020-12-02,316127.0,Kitchen & Dining Features
876,2020-12-03,316127.0,Kitchen & Dining Features
877,2020-12-04,316127.0,Kitchen & Dining Features
878,2020-12-05,309372.0,Kitchen & Dining Features
879,2020-12-06,309372.0,Kitchen & Dining Features
880,2020-12-07,325488.0,Kitchen & Dining Features
881,2020-12-08,329379.0,Kitchen & Dining Features
882,2020-12-09,329379.0,Kitchen & Dining Features
883,2020-12-10,255986.0,Kitchen & Dining Features
884,2020-12-11,255986.0,Kitchen & Dining Features
885,2020-12-12,299850.0,Kitchen & Dining Features
886,2020-12-13,299850.0,Kitchen & Dining Features
887,2020-12-14,324914.0,Kitchen & Dining Features
888,2020-12-15,325306.0,Kitchen & Dining Features
889,2020-12-16,122299.0,Kitchen & Dining Features
890,2020-12-17,170793.0,Kitchen & Dining Features
891,2020-12-18,170793.0,Kitchen & Dining Features
892,2020-12-19,267999.0,Kitchen & Dining Features
893,2020-12-20,278250.0,Kitchen & Dining Features
894,2020-12-21,278250.0,Kitchen & Dining Features
895,2020-12-22,278250.0,Kitchen & Dining Features
896,2020-12-23,277479.0,Kitchen & Dining Features
897,2020-12-24,277479.0,Kitchen & Dining Features
898,2020-12-25,251872.0,Kitchen & Dining Features
899,2020-12-26,251872.0,Kitchen & Dining Features
900,2020-12-27,251872.0,Kitchen & Dining Features
901,2020-12-28,251872.0,Kitchen & Dining Features
902,2020-12-29,264998.0,Kitchen & Dining Features
903,2020-12-30,264998.0,Kitchen & Dining Features
904,2020-12-31,264998.0,Kitchen & Dining Features
905,2021-01-01,264998.0,Kitchen & Dining Features
906,2021-01-02,264998.0,Kitchen & Dining Features
907,2021-01-03,264998.0,Kitchen & Dining Features
908,2021-01-04,271261.0,Kitchen & Dining Features
909,2021-01-05,271261.0,Kitchen & Dining Features
910,2021-01-06,270687.0,Kitchen & Dining Features
911,2021-01-07,270687.0,Kitchen & Dining Features
912,2021-01-08,149569.0,Kitchen & Dining Features
913,2021-01-09,149569.0,Kitchen & Dining Features
914,2021-01-10,149569.0,Kitchen & Dining Features
915,2021-01-11,241207.0,Kitchen & Dining Features
916,2021-01-12,241207.0,Kitchen & Dining Features
917,2021-01-13,91791.0,Kitchen & Dining Features
918,2021-01-14,91791.0,Kitchen & Dining Features
919,2021-01-15,91791.0,Kitchen & Dining Features
920,2021-01-16,196414.0,Kitchen & Dining Features
921,2021-01-17,196414.0,Kitchen & Dining Features
922,2021-01-18,239616.0,Kitchen & Dining Features
923,2021-01-19,239616.0,Kitchen & Dining Features
924,2021-01-20,239616.0,Kitchen & Dining Features
925,2021-01-21,175547.0,Kitchen & Dining Features
926,2021-01-22,202068.0,Kitchen & Dining Features
927,2021-01-23,202068.0,Kitchen & Dining Features
928,2021-01-24,202068.0,Kitchen & Dining Features
929,2021-01-25,211160.0,Kitchen & Dining Features
930,2021-01-26,227109.0,Kitchen & Dining Features
931,2021-01-27,227109.0,Kitchen & Dining Features
932,2021-01-28,227109.0,Kitchen & Dining Features
933,2021-01-29,179215.0,Kitchen & Dining Features
934,2021-01-30,179215.0,Kitchen & Dining Features
935,2021-01-31,225762.0,Kitchen & Dining Features
936,2021-02-01,225762.0,Kitchen & Dining Features
937,2021-02-02,225762.0,Kitchen & Dining Features
938,2021-02-03,200617.0,Kitchen & Dining Features
939,2021-02-04,200617.0,Kitchen & Dining Features
940,2021-02-05,200617.0,Kitchen & Dining Features
941,2021-02-06,213915.0,Kitchen & Dining Features
942,2021-02-07,213915.0,Kitchen & Dining Features
943,2021-02-08,236988.0,Kitchen & Dining Features
944,2021-02-09,127725.0,Kitchen & Dining Features
945,2021-02-10,127725.0,Kitchen & Dining Features
946,2021-02-11,127725.0,Kitchen & Dining Features
947,2021-02-12,221220.0,Kitchen & Dining Features
948,2021-02-13,127135.0,Kitchen & Dining Features
949,2021-02-14,127135.0,Kitchen & Dining Features
950,2021-02-15,199880.0,Kitchen & Dining Features
951,2021-02-16,199880.0,Kitchen & Dining Features
952,2021-02-17,224336.0,Kitchen & Dining Features
953,2021-02-18,110453.0,Kitchen & Dining Features
954,2021-02-19,110453.0,Kitchen & Dining Features
955,2021-02-20,164657.0,Kitchen & Dining Features
956,2021-02-21,164657.0,Kitchen & Dining Features
957,2021-02-22,164657.0,Kitchen & Dining Features
958,2021-02-23,145128.0,Kitchen & Dining Features
959,2021-02-24,145128.0,Kitchen & Dining Features
960,2021-02-25,122909.0,Kitchen & Dining Features
961,2021-02-26,158221.0,Kitchen & Dining Features
962,2021-02-27,158221.0,Kitchen & Dining Features
963,2021-02-28,200271.0,Kitchen & Dining Features
964,2021-03-01,200271.0,Kitchen & Dining Features
965,2021-03-02,200271.0,Kitchen & Dining Features
966,2021-03-03,155537.0,Kitchen & Dining Features
967,2021-03-04,181516.0,Kitchen & Dining Features
968,2021-03-05,181516.0,Kitchen & Dining Features
969,2021-03-06,175306.0,Kitchen & Dining Features
970,2021-03-07,175306.0,Kitchen & Dining Features
971,2021-03-08,212362.0,Kitchen & Dining Features
972,2021-03-09,149480.0,Kitchen & Dining Features
973,2021-03-10,149480.0,Kitchen & Dining Features
974,2021-03-11,149480.0,Kitchen & Dining Features
975,2021-03-12,173355.0,Kitchen & Dining Features
976,2021-03-13,173355.0,Kitchen & Dining Features
977,2021-03-14,173355.0,Kitchen & Dining Features
978,2021-03-15,193054.0,Kitchen & Dining Features
979,2021-03-16,193054.0,Kitchen & Dining Features
980,2021-03-17,235167.0,Kitchen & Dining Features
981,2021-03-18,247548.0,Kitchen & Dining Features
982,2021-03-19,256121.0,Kitchen & Dining Features
983,2021-03-20,256497.0,Kitchen & Dining Features
984,2021-03-21,256497.0,Kitchen & Dining Features
985,2021-03-22,101554.0,Kitchen & Dining Features
986,2021-03-23,101554.0,Kitchen & Dining Features
987,2021-03-24,153761.0,Kitchen & Dining Features
988,2021-03-25,153761.0,Kitchen & Dining Features
989,2021-03-26,168669.0,Kitchen & Dining Features
990,2021-03-27,144797.0,Kitchen & Dining Features
991,2021-03-28,144797.0,Kitchen & Dining Features
992,2021-03-29,85060.0,Kitchen & Dining Features
993,2021-03-30,105107.0,Kitchen & Dining Features
994,2021-03-31,118307.0,Kitchen & Dining Features
995,2021-04-01,99541.0,Kitchen & Dining Features
996,2021-04-02,99541.0,Kitchen & Dining Features
997,2021-04-03,120346.0,Kitchen & Dining Features
998,2021-04-04,120346.0,Kitchen & Dining Features
999,2021-04-05,131142.0,Kitchen & Dining Features
1000,2021-04-06,188288.0,Kitchen & Dining Features
1001,2021-04-07,188288.0,Kitchen & Dining Features
1002,2021-04-08,77680.0,Kitchen & Dining Features
1003,2021-04-09,77680.0,Kitchen & Dining Features
1004,2021-04-10,140519.0,Kitchen & Dining Features
1005,2021-04-11,183238.0,Kitchen & Dining Features
1006,2021-04-12,207853.0,Kitchen & Dining Features
1007,2021-04-13,207853.0,Kitchen & Dining Features
1008,2021-04-14,189465.0,Kitchen & Dining Features
1009,2021-04-15,209944.0,Kitchen & Dining Features
1010,2021-04-16,209944.0,Kitchen & Dining Features
1011,2021-04-17,128489.0,Kitchen & Dining Features
1012,2021-04-18,128489.0,Kitchen & Dining Features
1013,2021-04-19,157250.0,Kitchen & Dining Features
1014,2021-04-20,92948.0,Kitchen & Dining Features
1015,2021-04-21,60250.0,Kitchen & Dining Features
1016,2021-04-22,124254.0,Kitchen & Dining Features
1017,2021-04-23,124254.0,Kitchen & Dining Features
1018,2021-04-24,128172.0,Kitchen & Dining Features
1019,2021-04-25,126269.0,Kitchen & Dining Features
1020,2021-04-26,136318.0,Kitchen & Dining Features
1021,2021-04-27,165200.0,Kitchen & Dining Features
1022,2021-04-28,165200.0,Kitchen & Dining Features
1023,2021-04-29,99632.0,Kitchen & Dining Features
1024,2021-04-30,99632.0,Kitchen & Dining Features
1025,2021-05-01,75748.0,Kitchen & Dining Features
1026,2021-05-02,75748.0,Kitchen & Dining Features
1027,2021-05-03,113210.0,Kitchen & Dining Features
1028,2021-05-04,127194.0,Kitchen & Dining Features
1029,2021-05-05,127194.0,Kitchen & Dining Features
1030,2021-05-06,127194.0,Kitchen & Dining Features
1031,2021-05-07,76291.0,Kitchen & Dining Features
1032,2021-05-08,76291.0,Kitchen & Dining Features
1033,2021-05-09,167800.0,Kitchen & Dining Features
1034,2021-05-10,167800.0,Kitchen & Dining Features
1035,2021-05-11,107535.0,Kitchen & Dining Features
1036,2021-05-12,156678.0,Kitchen & Dining Features
1037,2021-05-13,106064.0,Kitchen & Dining Features
1038,2021-05-14,106064.0,Kitchen & Dining Features
1039,2021-05-15,127574.0,Kitchen & Dining Features
1040,2021-05-16,127574.0,Kitchen & Dining Features
1041,2021-05-17,157769.0,Kitchen & Dining Features
1042,2021-05-18,183059.0,Kitchen & Dining Features
1043,2021-05-19,183059.0,Kitchen & Dining Features
1044,2021-05-20,195407.0,Kitchen & Dining Features
1045,2021-05-21,100775.0,Kitchen & Dining Features
1046,2021-05-22,172521.0,Kitchen & Dining Features
1047,2021-05-23,61597.0,Kitchen & Dining Features
1048,2021-05-24,61597.0,Kitchen & Dining Features
1049,2021-05-25,111150.0,Kitchen & Dining Features
1050,2021-05-26,159729.0,Kitchen & Dining Features
1051,2021-05-27,125131.0,Kitchen & Dining Features
1052,2021-05-28,147589.0,Kitchen & Dining Features
1053,2021-05-29,71817.0,Kitchen & Dining Features
1054,2021-05-30,153667.0,Kitchen & Dining Features
1055,2021-05-31,153667.0,Kitchen & Dining Features
1056,2021-06-01,153667.0,Kitchen & Dining Features
1057,2021-06-02,119461.0,Kitchen & Dining Features
1058,2021-06-03,97088.0,Kitchen & Dining Features
1059,2021-06-04,97088.0,Kitchen & Dining Features
1060,2021-06-05,115349.0,Kitchen & Dining Features
1061,2021-06-06,62204.0,Kitchen & Dining Features
1062,2021-06-07,73823.0,Kitchen & Dining Features
1063,2021-06-08,73823.0,Kitchen & Dining Features
1064,2021-06-09,64939.0,Kitchen & Dining Features
1065,2021-06-10,64939.0,Kitchen & Dining Features
1066,2021-06-11,83767.0,Kitchen & Dining Features
1067,2021-06-12,83767.0,Kitchen & Dining Features
1068,2021-06-13,83767.0,Kitchen & Dining Features
1069,2021-06-14,100631.0,Kitchen & Dining Features
