product_code,mean_absolute_percentage_error,pred_coverage,Root_Mean_Squared_Error
B08JPHT4R2,0.09715661242396503,0.3253968253968254,2255.3260269542216
B08KG6HTL6,0.11695130987146045,0.9880952380952381,1156.4129135548499
B08KPQYNJ8,1.08029128618964,0.2738095238095238,12267.385624548373
B08KQL3DSZ,0.3128554745337926,0.9761904761904763,1600.5107134392324
B08KR9C2YX,0.0871451041191051,0.7341269841269843,1410.1682767444465
B08L5N865H,0.3258178007406536,0.32142857142857145,5423.61978240327
B08L8TYTKJ,0.47175760563167274,0.8214285714285714,98096.37346216595
B08LHHM5J6,6.409888137323678,0.09523809523809523,4576.0643765923605
B08LKDNDNL,0.1229130636528846,0.75,1574.6625174699022
B08MFQWF8T,0.2033582312156023,0.6428571428571427,2572.1147249135443
B08ML2QL52,0.1472980328496923,0.5317460317460316,1018.0967231070553
B08MSYSBMT,0.20093247825165467,0.8452380952380952,1798.6883423768054
B08NSPSYVP,1.0013688881848732,0.5436507936507936,6395.414741723986
B08NTX2P6P,0.4259286169808597,0.7936507936507937,1074.4418992239737
B08PDNS8Q7,1.5185388696027524,0.23412698412698413,24991.35792974654
B08PF14WRG,0.40158390577589753,0.6865079365079366,8860.371635364492
B08PHHSYC3,0.12314022871109336,0.8809523809523808,3612.326841006602
B08PHXD26L,2.0789025373486747,0.7142857142857144,11100.688187369142
B08PJKH15H,0.20040540212639255,0.2698412698412698,7325.617598827695
B08PQB951B,3.4645255875110137,0.02380952380952381,153901.56456168476
B08Q6DKCNZ,0.5446748362324091,0.5873015873015872,14594.759056196057
B08Q8MY4D7,0.34508494853002675,0.27777777777777773,3831.4109733421237
B08QJH3JJV,0.33613259950895075,0.4166666666666667,2127.324276934857
B08QZHXWKZ,21.955780653128524,0.4761904761904763,85308.59305988705
B08R2STNYG,0.30439335894976555,0.4007936507936508,4717.342154706711
B08R6T3GTP,0.09976332795224403,0.6071428571428571,176.7185286918092
B08S7NLY7N,0.6245886849001768,0.47619047619047616,3069.9737494383635
B08SQSM4HG,1.0687152864611231,0.25,16488.323701997353
B08T9W6L3S,1.865172322231332,0.39285714285714285,20088.997104964317
B08TC1CX1D,0.1846890867083644,0.630952380952381,5806.729727504635
B08TY8J2DH,0.5994761099861439,0.22619047619047614,116497.08966957964
B08V58TSRV,1.6584586821946294,0.5476190476190477,29299.49079311374
B08VGFZ5YJ,0.27541897181273506,0.44841269841269843,48712.22281727502
B08VJ15XFQ,0.16435378162095512,0.488095238095238,1016.8165453057416
B08VRC7FWG,0.1427872129836999,0.7142857142857145,5308.110162050785
B08VRSGY4X,0.29228691624317776,0.2698412698412698,751.1114274444407
B08VSDRNMW,0.5470646688382865,0.1825396825396825,860.5245187733778
B08W22CDQW,0.8189907500700485,0.3571428571428571,32746.13999962484
B08W7WBLSC,7.5975692111055215,0.11904761904761904,108018.28247036667
B08WBLFCD6,1548.2428585403215,0.02380952380952381,17484.888413833225
B08WHCS21S,0.45768747142294536,0.39285714285714274,117.8848342292632
B08X67FB7R,1.6797894441442343,0.02380952380952381,33012.126968006
B08X9YR8N1,0.44183524097965154,0.0873015873015873,7468.462635343719
B08XC2CK23,0.1796692744876576,0.4841269841269841,13.754209388164128
B08XLV1PDK,0.23384219537871545,0.24999999999999994,9701.796524613586
B08XY9H851,0.8871036976620676,0.32142857142857145,14620.591035282789
B08XYBPHQ7,0.30617261144532726,0.06746031746031746,5522.260847954626
B08XZ4N8LG,1.3032860165050377,0.07539682539682538,13222.69331253663
B08XZKLGYC,0.3585892176099487,0.16666666666666666,14803.772784855903
